Program_Name,School_Name,School_Type,School_ZipCode,Applicant_ZipCode,Applications_count,Seat_Offers
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90005,1,0
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90006,10,5
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90007,1,0
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90011,7,3
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90012,1,0
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90015,1,1
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90017,1,1
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90020,1,0
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90022,45,9
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90023,39,5
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90028,1,0
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90031,5,1
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90032,6,1
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90033,22,6
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90034,1,1
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90037,7,3
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90040,1,0
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90043,1,0
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90044,6,2
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90047,3,1
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90058,1,1
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90059,2,0
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90062,2,0
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90063,113,34
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90201,2,1
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90255,5,2
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90270,4,2
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,90280,1,0
Esteban Torres HS - East Los Angeles Performing Arts Magnet,Esteban Torres HS - East Los Angeles Performing Arts Magnet,MAGNET-SELF CONTAINED (SENIOR),90063,91754,4,0
Panorama Senior High Sports Med/Info Tech Magnet,Panorama Senior High,MAGNET CENTER - SENIOR HIGH,91402,90003,2,0
Panorama Senior High Sports Med/Info Tech Magnet,Panorama Senior High,MAGNET CENTER - SENIOR HIGH,91402,90019,1,0
Panorama Senior High Sports Med/Info Tech Magnet,Panorama Senior High,MAGNET CENTER - SENIOR HIGH,91402,90044,2,0
Panorama Senior High Sports Med/Info Tech Magnet,Panorama Senior High,MAGNET CENTER - SENIOR HIGH,91402,90045,1,0
Panorama Senior High Sports Med/Info Tech Magnet,Panorama Senior High,MAGNET CENTER - SENIOR HIGH,91402,90047,1,0
Panorama Senior High Sports Med/Info Tech Magnet,Panorama Senior High,MAGNET CENTER - SENIOR HIGH,91402,90201,1,0
Panorama Senior High Sports Med/Info Tech Magnet,Panorama Senior High,MAGNET CENTER - SENIOR HIGH,91402,91311,2,0
Panorama Senior High Sports Med/Info Tech Magnet,Panorama Senior High,MAGNET CENTER - SENIOR HIGH,91402,91331,12,6
Panorama Senior High Sports Med/Info Tech Magnet,Panorama Senior High,MAGNET CENTER - SENIOR HIGH,91402,91340,3,1
Panorama Senior High Sports Med/Info Tech Magnet,Panorama Senior High,MAGNET CENTER - SENIOR HIGH,91402,91342,2,0
Panorama Senior High Sports Med/Info Tech Magnet,Panorama Senior High,MAGNET CENTER - SENIOR HIGH,91402,91343,43,33
Panorama Senior High Sports Med/Info Tech Magnet,Panorama Senior High,MAGNET CENTER - SENIOR HIGH,91402,91345,2,1
Panorama Senior High Sports Med/Info Tech Magnet,Panorama Senior High,MAGNET CENTER - SENIOR HIGH,91402,91352,2,1
Panorama Senior High Sports Med/Info Tech Magnet,Panorama Senior High,MAGNET CENTER - SENIOR HIGH,91402,91401,1,0
Panorama Senior High Sports Med/Info Tech Magnet,Panorama Senior High,MAGNET CENTER - SENIOR HIGH,91402,91402,114,66
Panorama Senior High Sports Med/Info Tech Magnet,Panorama Senior High,MAGNET CENTER - SENIOR HIGH,91402,91405,14,8
Panorama Senior High Sports Med/Info Tech Magnet,Panorama Senior High,MAGNET CENTER - SENIOR HIGH,91402,91406,10,6
Panorama Senior High Sports Med/Info Tech Magnet,Panorama Senior High,MAGNET CENTER - SENIOR HIGH,91402,91605,4,1
Panorama Senior High Sports Med/Info Tech Magnet,Panorama Senior High,MAGNET CENTER - SENIOR HIGH,91402,91606,1,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90001,1,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90002,2,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90003,5,1
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90004,6,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90005,2,1
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90006,4,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90007,2,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90008,1,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90011,8,1
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90012,16,1
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90014,1,1
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90016,1,1
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90017,4,1
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90018,2,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90019,7,2
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90020,5,2
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90023,3,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90024,1,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90026,29,2
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90027,10,1
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90028,1,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90029,3,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90031,32,4
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90032,17,1
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90033,6,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90035,1,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90036,1,1
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90037,3,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90038,2,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90039,35,7
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90041,117,35
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90042,105,13
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90044,5,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90057,4,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90059,1,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90062,1,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90063,6,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90065,99,25
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90066,1,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90201,1,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90255,1,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90262,1,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90280,2,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,90746,1,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,91040,1,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,91042,2,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,91324,1,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,91331,2,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,91335,1,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,91342,2,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,91343,2,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,91352,1,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,91401,1,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,91402,1,1
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,91423,1,1
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,91436,1,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,91504,1,1
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,91601,1,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,91602,1,0
Eagle Rock High School Gifted Magnet,Eagle Rock High School,MAGNET CENTER - MIDDLE SCHOOL,90041,91607,1,0
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90001,5,3
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90002,9,2
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90003,4,1
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90005,1,0
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90008,1,0
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90011,10,5
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90012,1,0
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90020,1,0
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90022,1,0
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90023,1,0
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90029,1,0
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90031,1,0
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90032,30,11
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90033,13,2
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90037,7,0
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90042,6,3
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90044,1,0
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90045,1,0
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90047,1,0
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90057,1,0
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90058,3,1
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90059,4,1
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90061,1,0
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90063,16,4
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90065,2,0
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90201,3,0
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90255,5,1
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90270,1,1
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90280,2,0
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90731,1,1
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,91352,2,0
Woodrow Wilson Senior High Police Academy Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,91605,1,0
Woodrow Wilson Senior High Administrative Law Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90001,6,3
Woodrow Wilson Senior High Administrative Law Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90002,3,0
Woodrow Wilson Senior High Administrative Law Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90003,2,0
Woodrow Wilson Senior High Administrative Law Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90008,1,0
Woodrow Wilson Senior High Administrative Law Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90011,10,4
Woodrow Wilson Senior High Administrative Law Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90012,3,0
Woodrow Wilson Senior High Administrative Law Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90017,1,0
Woodrow Wilson Senior High Administrative Law Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90018,1,0
Woodrow Wilson Senior High Administrative Law Magnet,Woodrow Wilson Senior High,MAGNET CENTER - SENIOR HIGH,90032,90022,4,2
